noise,sine_1,sine_2,combined
0.815030293,-0.187381315,-1.455180834,-1.642562149
-0.069402116,-0.248689887,-1.425096312,-1.6737862
-0.620209801,-0.309016994,-1.39495553,-1.703972525
0.754790724,-0.368124553,-1.364759678,-1.73288423
0.688187636,-0.425779292,-1.334509947,-1.760289238
0.325305779,-0.481753674,-1.304207531,-1.785961206
0.073876767,-0.535826795,-1.273853628,-1.809680423
0.270583882,-0.587785252,-1.243449436,-1.831234688
0.087975953,-0.63742399,-1.212996154,-1.850420144
-0.349534168,-0.684547106,-1.182494985,-1.867042091
-0.859490448,-0.728968627,-1.151947133,-1.880915761
-0.841089929,-0.770513243,-1.121353805,-1.891867048
0.084191675,-0.809016994,-1.090716207,-1.899733201
0.860937146,-0.844327926,-1.06003555,-1.904363475
0.344586833,-0.87630668,-1.029313044,-1.905619724
-0.927236954,-0.904827052,-0.998549903,-1.903376955
-0.487195899,-0.929776486,-0.96774734,-1.897523826
0.441782734,-0.951056516,-0.936906573,-1.887963089
0.411618329,-0.968583161,-0.906028818,-1.874611979
-0.306354473,-0.982287251,-0.875115295,-1.857402546
-0.973680328,-0.992114701,-0.844167224,-1.836281925
0.872104376,-0.998026728,-0.813185826,-1.811212554
-0.460271498,-1,-0.782172325,-1.782172325
-0.941562389,-0.998026728,-0.751127946,-1.749154674
-0.495718331,-0.992114701,-0.720053913,-1.712168614
-0.001276277,-0.982287251,-0.688951453,-1.671238704
-0.426877288,-0.968583161,-0.657821795,-1.626404957
-0.494197667,-0.951056516,-0.626666168,-1.577722684
-0.866785255,-0.929776486,-0.5954858,-1.525262286
0.251484536,-0.904827052,-0.564281924,-1.469108977
-0.026072547,-0.87630668,-0.533055771,-1.409362451
-0.587386881,-0.844327926,-0.501808574,-1.3461365
0.701727413,-0.809016994,-0.470541567,-1.279558561
-0.846298498,-0.770513243,-0.439255983,-1.209769226
-0.365441636,-0.728968627,-0.407953058,-1.136921685
0.560402902,-0.684547106,-0.376634028,-1.061181134
-0.958319812,-0.63742399,-0.345300129,-0.982724118
-0.499108085,-0.587785252,-0.313952598,-0.90173785
-0.649822089,-0.535826795,-0.282592672,-0.818419467
-0.991117589,-0.481753674,-0.251221591,-0.732975265
0.603275686,-0.425779292,-0.219840592,-0.645619883
-0.813157637,-0.368124553,-0.188450913,-0.556575466
-0.45324689,-0.309016994,-0.157053795,-0.46607079
0.144241979,-0.248689887,-0.125650477,-0.374340364
-0.083344405,-0.187381315,-0.094242199,-0.281623513
0.504514725,-0.125333234,-0.062830199,-0.188163433
-0.577229453,-0.06279052,-0.03141572,-0.094206239
-0.936740552,4.65513E-15,-1.22515E-15,3.42998E-15
-0.895042821,0.06279052,0.03141572,0.094206239
-0.815847656,0.125333234,0.062830199,0.188163433
0.332231634,0.187381315,0.094242199,0.281623513
-0.509811251,0.248689887,0.125650477,0.374340364
-0.928917209,0.309016994,0.157053795,0.46607079
-0.971463659,0.368124553,0.188450913,0.556575466
-0.835076686,0.425779292,0.219840592,0.645619883
0.838224889,0.481753674,0.251221591,0.732975265
-0.981279183,0.535826795,0.282592672,0.818419467
-0.134534445,0.587785252,0.313952598,0.90173785
0.160280256,0.63742399,0.345300129,0.982724118
-0.336420421,0.684547106,0.376634028,1.061181134
0.165555631,0.728968627,0.407953058,1.136921685
-0.814907156,0.770513243,0.439255983,1.209769226
-0.698108065,0.809016994,0.470541567,1.279558561
-0.250009968,0.844327926,0.501808574,1.3461365
0.379227817,0.87630668,0.533055771,1.409362451
0.892415158,0.904827052,0.564281924,1.469108977
0.529194331,0.929776486,0.5954858,1.525262286
0.0816044,0.951056516,0.626666168,1.577722684
-0.836746424,0.968583161,0.657821795,1.626404957
0.878352088,0.982287251,0.688951453,1.671238704
0.995369128,0.992114701,0.720053913,1.712168614
-0.393620247,0.998026728,0.751127946,1.749154674
0.359110337,1,0.782172325,1.782172325
-0.712116514,0.998026728,0.813185826,1.811212554
0.798202997,0.992114701,0.844167224,1.836281925
-0.462225126,0.982287251,0.875115295,1.857402546
0.947209367,0.968583161,0.906028818,1.874611979
0.555593816,0.951056516,0.936906573,1.887963089
-0.980742581,0.929776486,0.96774734,1.897523826
-0.713830329,0.904827052,0.998549903,1.903376955
-0.527131133,0.87630668,1.029313044,1.905619724
0.30267339,0.844327926,1.06003555,1.904363475
-0.350360862,0.809016994,1.090716207,1.899733201
0.356016971,0.770513243,1.121353805,1.891867048
0.068456273,0.728968627,1.151947133,1.880915761
-0.893727859,0.684547106,1.182494985,1.867042091
-0.514516136,0.63742399,1.212996154,1.850420144
-0.420538767,0.587785252,1.243449436,1.831234688
-0.120801728,0.535826795,1.273853628,1.809680423
0.580967641,0.481753674,1.304207531,1.785961206
-0.505930493,0.425779292,1.334509947,1.760289238
-0.964394675,0.368124553,1.364759678,1.73288423
0.474914049,0.309016994,1.39495553,1.703972525
-0.760967346,0.248689887,1.425096312,1.6737862
0.105923385,0.187381315,1.455180834,1.642562149
0.199032886,0.125333234,1.485207908,1.610541141
0.575349853,0.06279052,1.515176348,1.577966868
-0.962213543,-9.79902E-16,1.545084972,1.545084972
0.569232969,-0.06279052,1.574932598,1.512142079
-0.140600321,-0.125333234,1.604718049,1.479384815
-0.871911499,-0.187381315,1.634440148,1.447058834
0.631038264,-0.248689887,1.664097723,1.415407835
0.654761252,-0.309016994,1.693689601,1.384672607
-0.408689937,-0.368124553,1.723214616,1.355090063
0.23140099,-0.425779292,1.752671601,1.326892309
-0.042265769,-0.481753674,1.782059394,1.300305719
0.683954641,-0.535826795,1.811376834,1.275550039
0.308303206,-0.587785252,1.840622763,1.252837511
0.71146526,-0.63742399,1.869796029,1.232372039
-0.232267755,-0.684547106,1.898895478,1.214348372
0.862355128,-0.728968627,1.927919961,1.198951334
-0.038686273,-0.770513243,1.956868334,1.186355091
0.751081403,-0.809016994,1.985739453,1.176722459
0.160054143,-0.844327926,2.014532179,1.170204253
0.491502948,-0.87630668,2.043245374,1.166938694
-0.145076213,-0.904827052,2.071877905,1.167050853
0.45475554,-0.929776486,2.100428642,1.170652156
-0.373364751,-0.951056516,2.128896458,1.177839942
-0.964041821,-0.968583161,2.157280228,1.188697067
0.584316325,-0.982287251,2.185578833,1.203291583
0.784968534,-0.992114701,2.213791155,1.221676454
-0.759316653,-0.998026728,2.24191608,1.243889352
-0.816495986,-1,2.269952499,1.269952499
-0.062172367,-0.998026728,2.297899303,1.299872575
0.87687549,-0.992114701,2.32575539,1.333640689
0.813891239,-0.982287251,2.353519661,1.37123241
-0.986713776,-0.968583161,2.381191018,1.412607857
-0.771459881,-0.951056516,2.408768371,1.457711854
0.895853746,-0.929776486,2.436250629,1.506474143
-0.73553173,-0.904827052,2.463636708,1.558809655
0.915031201,-0.87630668,2.490925527,1.614618847
0.909926703,-0.844327926,2.518116008,1.673788083
0.362748316,-0.809016994,2.545207079,1.736190084
-0.697370395,-0.770513243,2.572197669,1.801684426
-0.904366677,-0.728968627,2.599086713,1.870118086
0.782100408,-0.684547106,2.62587315,1.941326044
-0.297715837,-0.63742399,2.652555922,2.015131932
0.687637746,-0.587785252,2.679133975,2.091348723
0.220468601,-0.535826795,2.705606261,2.169779466
-0.424258333,-0.481753674,2.731971734,2.25021806
-0.527481214,-0.425779292,2.758229353,2.332450062
-0.082105315,-0.368124553,2.784378082,2.41625353
-0.493136468,-0.309016994,2.810416889,2.501399895
-0.442184867,-0.248689887,2.836344746,2.587654858
0.118492607,-0.187381315,2.862160628,2.674779313
0.842243735,-0.125333234,2.887863517,2.762530284
-0.424129688,-0.06279052,2.913452398,2.850661879
-0.156516665,4.4101E-15,2.938926261,2.938926261
-0.164309199,0.06279052,2.964284101,3.02707462
0.549226182,0.125333234,2.989524915,3.114858149
0.383788755,0.187381315,3.014647708,3.202029023
-0.533326922,0.248689887,3.039651488,3.288341376
0.804330715,0.309016994,3.064535268,3.373552263
-0.846487389,0.368124553,3.089298065,3.457422618
0.372461716,0.425779292,3.113938902,3.539718194
-0.14890434,0.481753674,3.138456806,3.620210481
-0.253247238,0.535826795,3.16285081,3.698677605
0.673772659,0.587785252,3.187119949,3.774905201
-0.382195071,0.63742399,3.211263266,3.848687256
-0.110637286,0.684547106,3.235279808,3.919826914
0.704434718,0.728968627,3.259168627,3.988137254
0.641677976,0.770513243,3.282928779,4.053442022
-0.757094709,0.809016994,3.306559327,4.115576321
0.111243586,0.844327926,3.330059337,4.174387263
0.210395384,0.87630668,3.353427883,4.229734563
0.334376473,0.904827052,3.376664041,4.281491093
-0.374533622,0.929776486,3.399766894,4.32954338
-0.918842504,0.951056516,3.42273553,4.373792046
0.070575146,0.968583161,3.445569042,4.414152203
-0.382499227,0.982287251,3.468266529,4.45055378
-0.653529976,0.992114701,3.490827095,4.482941796
-0.30790899,0.998026728,3.513249849,4.511276577
-0.079258761,1,3.535533906,4.535533906
0.013340191,0.998026728,3.557678386,4.555705114
-0.990168374,0.992114701,3.579682415,4.571797116
-0.053346499,0.982287251,3.601545124,4.583832375
0.700106723,0.968583161,3.623265651,4.591848812
0.210978461,0.951056516,3.644843137,4.595899653
-0.247451621,0.929776486,3.666276731,4.596053217
0.134207727,0.904827052,3.687565587,4.592392639
-0.009249451,0.87630668,3.708708864,4.585015544
0.304587977,0.844327926,3.729705727,4.574033653
0.194415262,0.809016994,3.750555348,4.559572343
0.544173236,0.770513243,3.771256904,4.541770146
-0.446928595,0.728968627,3.791809576,4.520778204
-0.076503336,0.684547106,3.812212555,4.496759661
0.910739401,0.63742399,3.832465034,4.469889024
-0.289201988,0.587785252,3.852566214,4.440351466
0.527208869,0.535826795,3.872515301,4.408342096
0.466170173,0.481753674,3.892311508,4.374065182
-0.009526441,0.425779292,3.911954053,4.337733344
-0.085714664,0.368124553,3.931442161,4.299566713
-0.16828325,0.309016994,3.950775062,4.259792056
-0.842736795,0.248689887,3.969951993,4.21864188
0.396185365,0.187381315,3.988972198,4.176353512
-0.458912755,0.125333234,4.007834924,4.133168158
0.901541069,0.06279052,4.026539429,4.089329948
0.444957058,-7.8403E-15,4.045084972,4.045084972
0.578484929,-0.06279052,4.063470822,4.000680303
0.379179295,-0.125333234,4.081696254,3.95636302
-0.106606166,-0.187381315,4.099760547,3.912379232
0.838158067,-0.248689887,4.117662988,3.868973101
-0.888046393,-0.309016994,4.135402871,3.826385877
-0.113098813,-0.368124553,4.152979496,3.784854943
-0.689796481,-0.425779292,4.170392168,3.744612877
-0.69319178,-0.481753674,4.1876402,3.705886526
0.692816365,-0.535826795,4.204722911,3.668896117
-0.773400879,-0.587785252,4.221639628,3.633854375
-0.408774791,-0.63742399,4.23838968,3.600965691
-0.566741626,-0.684547106,4.254972409,3.570425303
0.493413329,-0.728968627,4.271387158,3.542418531
0.202862824,-0.770513243,4.287633281,3.517120038
-0.562316776,-0.809016994,4.303710135,3.494693141
-0.199008444,-0.844327926,4.319617086,3.47528916
-0.144263316,-0.87630668,4.335353506,3.459046826
0.733916016,-0.904827052,4.350918773,3.446091721
-0.671551327,-0.929776486,4.366312274,3.436535788
-0.785232672,-0.951056516,4.3815334,3.430476884
-0.251273352,-0.968583161,4.396581551,3.42799839
0.910830597,-0.982287251,4.411456132,3.429168881
0.984732846,-0.992114701,4.426156557,3.434041855
-0.955003822,-0.998026728,4.440682244,3.442655516
-0.465321677,-1,4.455032621,3.455032621
-0.610431961,-0.998026728,4.469207121,3.471180392
-0.619120011,-0.992114701,4.483205184,3.491090483
-0.369761823,-0.982287251,4.497026258,3.514739007
-0.345974482,-0.968583161,4.510669797,3.542086636
-0.600949547,-0.951056516,4.524135262,3.573078746
0.881471927,-0.929776486,4.537422123,3.607645637
0.511498665,-0.904827052,4.550529853,3.645702801
0.103269813,-0.87630668,4.563457937,3.687151257
0.055195661,-0.844327926,4.576205863,3.731877938
0.501192209,-0.809016994,4.588773128,3.779756134
0.581648841,-0.770513243,4.601159237,3.830645994
-0.951997661,-0.728968627,4.613363699,3.884395072
-0.79498579,-0.684547106,4.625386034,3.940838928
-0.40723294,-0.63742399,4.637225767,3.999801777
0.890504341,-0.587785252,4.648882429,4.061097177
0.081914658,-0.535826795,4.660355562,4.124528767
-0.759076993,-0.481753674,4.671644712,4.189891038
-0.516113569,-0.425779292,4.682749434,4.256970142
0.668773858,-0.368124553,4.693669288,4.325544736
0.138141285,-0.309016994,4.704403845,4.39538685
-0.914019776,-0.248689887,4.714952679,4.466262792
0.733128417,-0.187381315,4.725315376,4.537934061
0.846015724,-0.125333234,4.735491525,4.610158291
0.076961887,-0.06279052,4.745480725,4.682690205
-0.816541097,-2.94036E-15,4.755282581,4.755282581
-0.595204517,0.06279052,4.764896708,4.827687227
-0.385538537,0.125333234,4.774322724,4.899655957
-0.60934815,0.187381315,4.783560258,4.970941572
-0.873257061,0.248689887,4.792608945,5.041298832
0.708929189,0.309016994,4.801468428,5.110485423
-0.351291482,0.368124553,4.810138358,5.178262911
0.303352102,0.425779292,4.818618391,5.244397683
0.4692502,0.481753674,4.826908194,5.308661868
-0.416661878,0.535826795,4.835007439,5.370834234
-0.538050662,0.587785252,4.842915806,5.430701058
0.007817203,0.63742399,4.850632982,5.488056972
0.786209355,0.684547106,4.858158665,5.542705771
-0.620144068,0.728968627,4.865492555,5.594461182
0.24556895,0.770513243,4.872634364,5.643147607
-0.597654724,0.809016994,4.87958381,5.688600804
0.563834562,0.844327926,4.886340618,5.730668543
0.365518419,0.87630668,4.892904522,5.769211202
0.22450607,0.904827052,4.899275262,5.804102314
-0.070804292,0.929776486,4.905452587,5.835229073
0.151105943,0.951056516,4.911436254,5.86249277
-0.946612234,0.968583161,4.917226025,5.885809186
-0.833047188,0.982287251,4.922821673,5.905108923
-0.070011324,0.992114701,4.928222976,5.920337677
-0.298343575,0.998026728,4.933429721,5.931456449
0.464132871,1,4.938441703,5.938441703
0.480293354,0.998026728,4.943258724,5.941285452
-0.620420732,0.992114701,4.947880593,5.939995294
0.83141559,0.982287251,4.952307128,5.934594379
0.17802708,0.968583161,4.956538155,5.925121316
-0.408220024,0.951056516,4.960573507,5.911630023
0.161366595,0.929776486,4.964413023,5.894189509
-0.216229139,0.904827052,4.968056553,5.872883605
0.505601879,0.87630668,4.971503952,5.847810632
-0.058425197,0.844327926,4.974755085,5.81908301
-0.734547534,0.809016994,4.977809823,5.786826817
0.169767779,0.770513243,4.980668046,5.751181288
-0.465473033,0.728968627,4.98332964,5.712298268
-0.527158827,0.684547106,4.985794501,5.670341607
0.879640069,0.63742399,4.988062532,5.625486522
-0.366357339,0.587785252,4.990133642,5.577918894
-0.886835285,0.535826795,4.992007751,5.527834546
-0.385497546,0.481753674,4.993684783,5.475438457
0.389749863,0.425779292,4.995164673,5.420943965
0.02425145,0.368124553,4.996447363,5.364571916
-0.856117398,0.309016994,4.997532802,5.306549796
0.381226832,0.248689887,4.998420946,5.247110834
-0.375495816,0.187381315,4.999111762,5.186493076
0.398346849,0.125333234,4.999605221,5.124938455
0.126338467,0.06279052,4.999901304,5.062691824
-0.415337608,-4.89843E-16,5,5
-0.938122812,-0.06279052,4.999901304,4.937110785
0.982918491,-0.125333234,4.999605221,4.874271987
0.703334691,-0.187381315,4.999111762,4.811730447
0.841557953,-0.248689887,4.998420946,4.749731059
0.82916928,-0.309016994,4.997532802,4.688515807
0.63763542,-0.368124553,4.996447363,4.628322811
0.217437375,-0.425779292,4.995164673,4.569385382
-0.6617302,-0.481753674,4.993684783,4.511931109
-0.169623304,-0.535826795,4.992007751,4.456180956
0.169469729,-0.587785252,4.990133642,4.40234839
-0.719456193,-0.63742399,4.988062532,4.350638542
0.183807874,-0.684547106,4.985794501,4.301247395
0.036361527,-0.728968627,4.98332964,4.254361013
-0.818363357,-0.770513243,4.980668046,4.210154803
-0.408801051,-0.809016994,4.977809823,4.168792829
-0.992734465,-0.844327926,4.974755085,4.130427159
-0.061872825,-0.87630668,4.971503952,4.095197272
-0.443296766,-0.904827052,4.968056553,4.0632295
-0.73931352,-0.929776486,4.964413023,4.034636537
0.45055251,-0.951056516,4.960573507,4.00951699
-0.221897293,-0.968583161,4.956538155,3.987954994
0.331648708,-0.982287251,4.952307128,3.970019878
0.484286606,-0.992114701,4.947880593,3.955765892
-0.57509706,-0.998026728,4.943258724,3.945231995
-0.89559799,-1,4.938441703,3.938441703
-0.869992578,-0.998026728,4.933429721,3.935402993
0.476757637,-0.992114701,4.928222976,3.936108274
0.821130605,-0.982287251,4.922821673,3.940534422
0.30630139,-0.968583161,4.917226025,3.948642864
0.719138009,-0.951056516,4.911436254,3.960379737
-0.067107642,-0.929776486,4.905452587,3.975676101
-0.806284101,-0.904827052,4.899275262,3.994448209
-0.17029111,-0.87630668,4.892904522,4.016597842
-0.637472918,-0.844327926,4.886340618,4.042012692
-0.643063172,-0.809016994,4.87958381,4.070566815
0.152780264,-0.770513243,4.872634364,4.102121121
-0.651381178,-0.728968627,4.865492555,4.136523927
0.519951074,-0.684547106,4.858158665,4.173611559
0.291953293,-0.63742399,4.850632982,4.213208993
-0.2295953,-0.587785252,4.842915806,4.255130553
0.865378368,-0.535826795,4.835007439,4.299180644
-0.001707444,-0.481753674,4.826908194,4.34515452
-0.252057555,-0.425779292,4.818618391,4.3928391
-0.261566649,-0.368124553,4.810138358,4.442013805
-0.411225286,-0.309016994,4.801468428,4.492451434
-0.072268039,-0.248689887,4.792608945,4.543919058
0.496990766,-0.187381315,4.783560258,4.596178943
-0.018452878,-0.125333234,4.774322724,4.64898949
-0.489834747,-0.06279052,4.764896708,4.702106188
0.208245557,3.92004E-15,4.755282581,4.755282581
-0.742569435,0.06279052,4.745480725,4.808271244
0.658454637,0.125333234,4.735491525,4.860824759
0.907915465,0.187381315,4.725315376,4.91269669
0.931873268,0.248689887,4.714952679,4.963642567
-0.798722085,0.309016994,4.704403845,5.013420839
0.806266746,0.368124553,4.693669288,5.061793841
0.596418698,0.425779292,4.682749434,5.108528725
0.970780578,0.481753674,4.671644712,5.153398386
0.485741964,0.535826795,4.660355562,5.196182357
-0.706316621,0.587785252,4.648882429,5.236667682
-0.563620359,0.63742399,4.637225767,5.274649756
-0.332048305,0.684547106,4.625386034,5.30993314
-0.677579387,0.728968627,4.613363699,5.342332327
-0.982238883,0.770513243,4.601159237,5.37167248
0.424636771,0.809016994,4.588773128,5.397790123
-0.433339971,0.844327926,4.576205863,5.420533789
-0.577801103,0.87630668,4.563457937,5.439764617
0.539396135,0.904827052,4.550529853,5.455356906
0.511309278,0.929776486,4.537422123,5.467198609
-0.767360577,0.951056516,4.524135262,5.475191779
-0.58450907,0.968583161,4.510669797,5.479252958
0.311947117,0.982287251,4.497026258,5.479313509
-0.073782229,0.992114701,4.483205184,5.475319885
0.349605433,0.998026728,4.469207121,5.467233849
-0.550950959,1,4.455032621,5.455032621
-0.445187173,0.998026728,4.440682244,5.438708972
-0.969138511,0.992114701,4.426156557,5.418271258
0.139175324,0.982287251,4.411456132,5.393743383
-0.186561559,0.968583161,4.396581551,5.365164712
-0.71981878,0.951056516,4.3815334,5.332589917
0.30578624,0.929776486,4.366312274,5.29608876
0.392029816,0.904827052,4.350918773,5.255745826
0.269392547,0.87630668,4.335353506,5.211660186
0.150567226,0.844327926,4.319617086,5.163945011
0.23710554,0.809016994,4.303710135,5.112727129
-0.857343578,0.770513243,4.287633281,5.058146524
-0.166151965,0.728968627,4.271387158,5.000355786
-0.202753254,0.684547106,4.254972409,4.939519515
0.381079041,0.63742399,4.23838968,4.87581367
-0.578931726,0.587785252,4.221639628,4.80942488
-0.472828654,0.535826795,4.204722911,4.740549706
0.899280237,0.481753674,4.1876402,4.669393874
-0.360125844,0.425779292,4.170392168,4.59617146
-0.771158562,0.368124553,4.152979496,4.521104049
-0.9007195,0.309016994,4.135402871,4.444419866
0.58474907,0.248689887,4.117662988,4.366352875
-0.618690583,0.187381315,4.099760547,4.287141861
0.856424028,0.125333234,4.081696254,4.207029487
0.88629103,0.06279052,4.063470822,4.126261342
-0.592946149,-7.35024E-15,4.045084972,4.045084972
0.16952803,-0.06279052,4.026539429,3.963748909
-0.210449897,-0.125333234,4.007834924,3.882501691
-0.556345516,-0.187381315,3.988972198,3.801590883
-0.907282221,-0.248689887,3.969951993,3.721262106
0.088801536,-0.309016994,3.950775062,3.641758068
0.972404772,-0.368124553,3.931442161,3.563317608
0.538323902,-0.425779292,3.911954053,3.486174761
0.347378881,-0.481753674,3.892311508,3.410557834
0.313502322,-0.535826795,3.872515301,3.336688506
-0.676533417,-0.587785252,3.852566214,3.264780962
0.121232528,-0.63742399,3.832465034,3.195041044
-0.422014653,-0.684547106,3.812212555,3.127665449
0.399362687,-0.728968627,3.791809576,3.062840949
-0.37752751,-0.770513243,3.771256904,3.000743661
-0.821645979,-0.809016994,3.750555348,2.941538354
-0.601035609,-0.844327926,3.729705727,2.885377802
0.803119427,-0.87630668,3.708708864,2.832402184
0.670268059,-0.904827052,3.687565587,2.782738534
0.084581157,-0.929776486,3.666276731,2.736500245
-0.230537587,-0.951056516,3.644843137,2.693786621
-0.334946042,-0.968583161,3.623265651,2.65468249
0.795096941,-0.982287251,3.601545124,2.619257874
-0.369340697,-0.992114701,3.579682415,2.587567714
-0.639783685,-0.998026728,3.557678386,2.559651658
0.5949417,-1,3.535533906,2.535533906
-0.001135906,-0.998026728,3.513249849,2.515223121
-0.60480119,-0.992114701,3.490827095,2.498712394
0.657839229,-0.982287251,3.468266529,2.485979278
-0.849814246,-0.968583161,3.445569042,2.476985881
0.509035892,-0.951056516,3.42273553,2.471679013
0.072439106,-0.929776486,3.399766894,2.469990408
0.744951725,-0.904827052,3.376664041,2.471836988
-0.485275539,-0.87630668,3.353427883,2.477121203
0.358478943,-0.844327926,3.330059337,2.485731412
-0.462727477,-0.809016994,3.306559327,2.497542332
-0.002813112,-0.770513243,3.282928779,2.512415536
-0.71622089,-0.728968627,3.259168627,2.530199999
0.717055508,-0.684547106,3.235279808,2.550732702
-0.660175548,-0.63742399,3.211263266,2.573839276
-0.611152964,-0.587785252,3.187119949,2.599334696
-0.269949729,-0.535826795,3.16285081,2.627024015
-0.647554523,-0.481753674,3.138456806,2.656703132
0.134599482,-0.425779292,3.113938902,2.688159611
0.810667911,-0.368124553,3.089298065,2.721173513
0.760891278,-0.309016994,3.064535268,2.755518274
-0.09551899,-0.248689887,3.039651488,2.790961601
-0.153842277,-0.187381315,3.014647708,2.827266394
0.37596233,-0.125333234,2.989524915,2.864191682
-0.885677155,-0.06279052,2.964284101,2.901493581
-0.618680538,1.07804E-14,2.938926261,2.938926261
-0.510095294,0.06279052,2.913452398,2.976242918
-0.707272782,0.125333234,2.887863517,3.013196751
0.488900922,0.187381315,2.862160628,3.049541943
-0.657809551,0.248689887,2.836344746,3.085034633
-0.346584435,0.309016994,2.810416889,3.119433884
0.186505198,0.368124553,2.784378082,3.152502635
0.354320521,0.425779292,2.758229353,3.184008645
0.015520942,0.481753674,2.731971734,3.213725408
0.703744577,0.535826795,2.705606261,3.241433056
-0.484181771,0.587785252,2.679133975,3.266919227
-0.000795818,0.63742399,2.652555922,3.289979911
0.163550592,0.684547106,2.62587315,3.310420256
0.441394165,0.728968627,2.599086713,3.328055341
0.875147391,0.770513243,2.572197669,3.342710912
-0.445561335,0.809016994,2.545207079,3.354224073
-0.93394096,0.844327926,2.518116008,3.362443934
0.330222103,0.87630668,2.490925527,3.367232207
-0.580104022,0.904827052,2.463636708,3.36846376
-0.24579857,0.929776486,2.436250629,3.366027115
-0.36550203,0.951056516,2.408768371,3.359824887
-0.145912515,0.968583161,2.381191018,3.349774179
0.174251766,0.982287251,2.353519661,3.335806912
0.268564349,0.992114701,2.32575539,3.317870092
0.734089391,0.998026728,2.297899303,3.295926032
-0.455145731,1,2.269952499,3.269952499
0.932325517,0.998026728,2.24191608,3.239942809
0.594374184,0.992114701,2.213791155,3.205905857
-0.085677054,0.982287251,2.185578833,3.167866084
-0.348732241,0.968583161,2.157280228,3.12586339
-0.877184208,0.951056516,2.128896458,3.079952974
-0.094796164,0.929776486,2.100428642,3.030205128
0.278746088,0.904827052,2.071877905,2.976704957
-0.210690399,0.87630668,2.043245374,2.919552054
-0.210923846,0.844327926,2.014532179,2.858860104
0.454624055,0.809016994,1.985739453,2.794756448
0.567861012,0.770513243,1.956868334,2.727381577
-0.164319603,0.728968627,1.927919961,2.656888589
0.992816954,0.684547106,1.898895478,2.583442584
0.003477261,0.63742399,1.869796029,2.507220018
-0.972854579,0.587785252,1.840622763,2.428408016
-0.83721564,0.535826795,1.811376834,2.347203629
0.73195026,0.481753674,1.782059394,2.263813068
0.116629061,0.425779292,1.752671601,2.178450893
-0.773215747,0.368124553,1.723214616,2.091339169
-0.570062136,0.309016994,1.693689601,2.002706596
0.749925045,0.248689887,1.664097723,1.91278761
-0.809664808,0.187381315,1.634440148,1.821821463
-0.519102319,0.125333234,1.604718049,1.730051283
0.25941878,0.06279052,1.574932598,1.637723118
0.8425811,2.1684E-19,1.545084972,1.545084972
0.697915017,-0.06279052,1.515176348,1.452385829
-0.616199429,-0.125333234,1.485207908,1.359874674
0.630268495,-0.187381315,1.455180834,1.26779952
-0.108396584,-0.248689887,1.425096312,1.176406425
0.715382611,-0.309016994,1.39495553,1.085938536
0.268188296,-0.368124553,1.364759678,0.996635125
-0.071946358,-0.425779292,1.334509947,0.908730655
-0.095933279,-0.481753674,1.304207531,0.822453857
0.282186839,-0.535826795,1.273853628,0.738026833
0.72699419,-0.587785252,1.243449436,0.655664184
0.559786886,-0.63742399,1.212996154,0.575572164
-0.531548952,-0.684547106,1.182494985,0.497947879
-0.16577064,-0.728968627,1.151947133,0.422978506
0.223051504,-0.770513243,1.121353805,0.350840562
0.126657491,-0.809016994,1.090716207,0.281699213
0.861292239,-0.844327926,1.06003555,0.215707624
0.563212074,-0.87630668,1.029313044,0.153006364
-0.378956455,-0.904827052,0.998549903,0.09372285
-0.169912094,-0.929776486,0.96774734,0.037970854
-0.569169682,-0.951056516,0.936906573,-0.014149943
-0.399451104,-0.968583161,0.906028818,-0.062554343
-0.845051344,-0.982287251,0.875115295,-0.107171956
-0.38861026,-0.992114701,0.844167224,-0.147947478
-0.351041579,-0.998026728,0.813185826,-0.184840902
0.805610644,-1,0.782172325,-0.217827675
0.209678634,-0.998026728,0.751127946,-0.246898783
-0.565596419,-0.992114701,0.720053913,-0.272060789
0.821357285,-0.982287251,0.688951453,-0.293335797
-0.992915,-0.968583161,0.657821795,-0.310761366
-0.153537316,-0.951056516,0.626666168,-0.324390348
-0.181410927,-0.929776486,0.5954858,-0.334290685
0.988464985,-0.904827052,0.564281924,-0.340545128
-0.523828182,-0.87630668,0.533055771,-0.343250909
0.639804588,-0.844327926,0.501808574,-0.342519351
0.510461112,-0.809016994,0.470541567,-0.338475428
-0.204442458,-0.770513243,0.439255983,-0.33125726
-0.144256203,-0.728968627,0.407953058,-0.32101557
0.476220851,-0.684547106,0.376634028,-0.307913078
0.207764152,-0.63742399,0.345300129,-0.292123861
-0.928484872,-0.587785252,0.313952598,-0.273832655
0.238647564,-0.535826795,0.282592672,-0.253234123
0.806262705,-0.481753674,0.251221591,-0.230532083
0.108567838,-0.425779292,0.219840592,-0.2059387
-0.022189929,-0.368124553,0.188450913,-0.179673639
-0.645351709,-0.309016994,0.157053795,-0.151963199
-0.638915759,-0.248689887,0.125650477,-0.12303941
-0.837659221,-0.187381315,0.094242199,-0.093139116
-0.928979281,-0.125333234,0.062830199,-0.062503034
-0.792672908,-0.06279052,0.03141572,-0.0313748
0.37507965,3.42998E-15,1.83772E-15,5.2677E-15
0.736181655,0.06279052,-0.03141572,0.0313748
0.936178316,0.125333234,-0.062830199,0.062503034
-0.685653053,0.187381315,-0.094242199,0.093139116
0.246407553,0.248689887,-0.125650477,0.12303941
0.815943335,0.309016994,-0.157053795,0.151963199
